Region,Availability Zone,Resource Pool Type,Resource Type,Resource Remaining
cn-east-69,001/002/003,default,rds.nodes,3000
cn-east-69,001/002/003,az001,vpc.securityGroups,2500
cn-east-69,001/002/003,az001,bms.servers,1000
cn-east-69,001/002/003,az001,ecs.cloudservers,500
cn-east-69,001/002/003,az001,vpc.bandwidths,2500
cn-east-69,001/002/003,az001,vpc.vpcs,3000
cn-east-69,001/002/003,az002,rds.nodes,3500
cn-east-69,001/002/003,az002,evs.volumes,3000
cn-east-69,001/002/003,az002,vpc.vpcs,2500
cn-east-69,001/002/003,az002,vpc.bandwidths,3000
cn-east-69,001/002/003,az002,cbr.vault,3000
cn-east-69,001/002/003,az002,rds.instances,500
cn-east-69,001/002/003,az003,vpc.bandwidths,500
cn-east-69,001/002/003,az003,vpc.securityGroups,3500
cn-east-69,001/002/003,az003,rds.instances,3000
cn-east-69,001/002/003,az003,vpc.vpcs,2500
cn-east-69,001/002/003,az003,evs.volumes,500
cn-east-69,001/002/003,az003,rds.nodes,3000
cn-east-69,001/002/003,az003,ecs.cloudservers,500
cn-east-70,001/002/003/004/005,default,cbr.vault,1000
cn-east-70,001/002/003/004/005,default,vpc.publicips,2500
cn-east-70,001/002/003/004/005,default,vpc.vpcs,500
cn-east-70,001/002/003/004/005,default,vpc.bandwidths,2500
cn-east-70,001/002/003/004/005,default,bms.servers,2500
cn-east-70,001/002/003/004/005,default,ecs.cloudservers,1500
cn-east-70,001/002/003/004/005,default,rds.instances,1000
cn-east-70,001/002/003/004/005,default,evs.volumes,3000
cn-east-70,001/002/003/004/005,az001,evs.volumes,1500
cn-east-70,001/002/003/004/005,az001,vpc.securityGroups,3000
cn-east-70,001/002/003/004/005,az001,ecs.cloudservers,500
cn-east-70,001/002/003/004/005,az001,as.scalingGroups,2500
cn-east-70,001/002/003/004/005,az001,vpc.vpcs,1500
cn-east-70,001/002/003/004/005,az001,cbr.vault,3000
cn-east-70,001/002/003/004/005,az001,vpc.publicips,3500
cn-east-70,001/002/003/004/005,az001,bms.servers,2500
cn-east-70,001/002/003/004/005,az002,vpc.bandwidths,2500
cn-east-70,001/002/003/004/005,az002,rds.instances,500
cn-east-70,001/002/003/004/005,az002,ecs.cloudservers,2500
cn-east-70,001/002/003/004/005,az002,as.scalingGroups,1000
cn-east-70,001/002/003/004/005,az002,evs.volumes,3000
cn-east-70,001/002/003/004/005,az002,rds.nodes,2500
cn-east-70,001/002/003/004/005,az002,cbr.vault,3000
cn-east-70,001/002/003/004/005,az003,bms.servers,500
cn-east-70,001/002/003/004/005,az003,vpc.vpcs,3000
cn-east-70,001/002/003/004/005,az003,as.scalingGroups,2500
cn-east-70,001/002/003/004/005,az003,vpc.securityGroups,3000
cn-east-70,001/002/003/004/005,az003,ecs.cloudservers,500
cn-east-70,001/002/003/004/005,az004,bms.servers,500
cn-east-70,001/002/003/004/005,az004,vpc.vpcs,3500
cn-east-70,001/002/003/004/005,az004,vpc.bandwidths,2500
cn-east-70,001/002/003/004/005,az004,rds.nodes,1000
cn-east-70,001/002/003/004/005,az004,evs.volumes,2500
cn-east-70,001/002/003/004/005,az004,vpc.securityGroups,2500
cn-east-70,001/002/003/004/005,az004,as.scalingGroups,3500
cn-east-70,001/002/003/004/005,az005,rds.nodes,2500
cn-east-70,001/002/003/004/005,az005,vpc.vpcs,2500
cn-east-70,001/002/003/004/005,az005,bms.servers,3000
cn-east-70,001/002/003/004/005,az005,as.scalingGroups,1500
cn-east-70,001/002/003/004/005,az005,vpc.publicips,3000
cn-east-70,001/002/003/004/005,az005,ecs.cloudservers,3500
cn-east-70,001/002/003/004/005,az005,rds.instances,1000
cn-east-71,001/002/003,default,vpc.vpcs,2500
cn-east-71,001/002/003,default,vpc.securityGroups,1500
cn-east-71,001/002/003,default,bms.servers,3000
cn-east-71,001/002/003,default,evs.volumes,500
cn-east-71,001/002/003,default,vpc.publicips,500
cn-east-71,001/002/003,default,ecs.cloudservers,3000
cn-east-71,001/002/003,default,rds.nodes,3500
cn-east-71,001/002/003,default,rds.instances,1500
cn-east-71,001/002/003,az001,ecs.cloudservers,3500
cn-east-71,001/002/003,az001,vpc.vpcs,3000
cn-east-71,001/002/003,az001,vpc.bandwidths,1000
cn-east-71,001/002/003,az001,bms.servers,3500
cn-east-71,001/002/003,az001,as.scalingGroups,1000
cn-east-71,001/002/003,az001,cbr.vault,3500
cn-east-71,001/002/003,az002,as.scalingGroups,2500
cn-east-71,001/002/003,az002,vpc.vpcs,1000
cn-east-71,001/002/003,az002,cbr.vault,500
cn-east-71,001/002/003,az002,ecs.cloudservers,2500
cn-east-71,001/002/003,az002,vpc.publicips,2500
cn-east-71,001/002/003,az002,vpc.securityGroups,1000
cn-east-71,001/002/003,az003,vpc.publicips,1000
cn-east-71,001/002/003,az003,as.scalingGroups,500
cn-east-71,001/002/003,az003,vpc.vpcs,1500
cn-east-71,001/002/003,az003,rds.nodes,1500
cn-east-71,001/002/003,az003,bms.servers,2500
cn-east-71,001/002/003,az003,rds.instances,3000
cn-east-71,001/002/003,az003,ecs.cloudservers,3500
cn-east-71,001/002/003,az003,vpc.securityGroups,2500
cn-east-72,001/002/003/004/005,default,rds.instances,1000
cn-east-72,001/002/003/004/005,default,cbr.vault,1500
cn-east-72,001/002/003/004/005,default,ecs.cloudservers,1500
cn-east-72,001/002/003/004/005,default,vpc.publicips,2500
cn-east-72,001/002/003/004/005,default,vpc.vpcs,500
cn-east-72,001/002/003/004/005,default,vpc.securityGroups,3000
cn-east-72,001/002/003/004/005,default,vpc.bandwidths,1500
cn-east-72,001/002/003/004/005,default,rds.nodes,3000
cn-east-72,001/002/003/004/005,default,bms.servers,3000
cn-east-72,001/002/003/004/005,az001,ecs.cloudservers,1500
cn-east-72,001/002/003/004/005,az001,vpc.securityGroups,1500
cn-east-72,001/002/003/004/005,az001,vpc.vpcs,3000
cn-east-72,001/002/003/004/005,az001,rds.nodes,1500
cn-east-72,001/002/003/004/005,az001,as.scalingGroups,3500
cn-east-72,001/002/003/004/005,az001,cbr.vault,2500
cn-east-72,001/002/003/004/005,az001,vpc.publicips,3500
cn-east-72,001/002/003/004/005,az001,rds.instances,500
cn-east-72,001/002/003/004/005,az001,bms.servers,500
cn-east-72,001/002/003/004/005,az001,evs.volumes,1500
cn-east-72,001/002/003/004/005,az002,ecs.cloudservers,500
cn-east-72,001/002/003/004/005,az002,vpc.publicips,3000
cn-east-72,001/002/003/004/005,az002,vpc.securityGroups,1000
cn-east-72,001/002/003/004/005,az002,cbr.vault,3500
cn-east-72,001/002/003/004/005,az002,as.scalingGroups,3500
cn-east-72,001/002/003/004/005,az002,rds.instances,1500
cn-east-72,001/002/003/004/005,az003,vpc.publicips,1500
cn-east-72,001/002/003/004/005,az003,rds.instances,500
cn-east-72,001/002/003/004/005,az003,bms.servers,3000
cn-east-72,001/002/003/004/005,az003,vpc.securityGroups,500
cn-east-72,001/002/003/004/005,az003,evs.volumes,2500
cn-east-72,001/002/003/004/005,az003,vpc.vpcs,1500
cn-east-72,001/002/003/004/005,az003,cbr.vault,500
cn-east-72,001/002/003/004/005,az004,vpc.bandwidths,3000
cn-east-72,001/002/003/004/005,az004,vpc.publicips,2500
cn-east-72,001/002/003/004/005,az004,cbr.vault,3000
cn-east-72,001/002/003/004/005,az004,rds.nodes,500
cn-east-72,001/002/003/004/005,az004,evs.volumes,2500
cn-east-72,001/002/003/004/005,az004,bms.servers,3000
cn-east-72,001/002/003/004/005,az004,as.scalingGroups,3000
cn-east-72,001/002/003/004/005,az004,vpc.securityGroups,1500
cn-east-72,001/002/003/004/005,az004,rds.instances,3500
cn-east-72,001/002/003/004/005,az004,vpc.vpcs,2500
cn-east-72,001/002/003/004/005,az005,vpc.vpcs,3500
cn-east-72,001/002/003/004/005,az005,evs.volumes,2500
cn-east-72,001/002/003/004/005,az005,rds.instances,2500
cn-east-72,001/002/003/004/005,az005,bms.servers,3500
cn-east-72,001/002/003/004/005,az005,ecs.cloudservers,1000
cn-east-72,001/002/003/004/005,az005,vpc.securityGroups,1000
cn-east-72,001/002/003/004/005,az005,vpc.bandwidths,2500
cn-east-72,001/002/003/004/005,az005,cbr.vault,3000
cn-east-72,001/002/003/004/005,az005,vpc.publicips,3000
cn-east-72,001/002/003/004/005,az005,as.scalingGroups,3500
cn-east-73,001/002/003,default,cbr.vault,3000
cn-east-73,001/002/003,default,ecs.cloudservers,3500
cn-east-73,001/002/003,default,rds.nodes,1500
cn-east-73,001/002/003,default,vpc.bandwidths,500
cn-east-73,001/002/003,default,as.scalingGroups,3000
cn-east-73,001/002/003,default,vpc.vpcs,1500
cn-east-73,001/002/003,default,vpc.publicips,3500
cn-east-73,001/002/003,default,rds.instances,3500
cn-east-73,001/002/003,default,bms.servers,3000
cn-east-73,001/002/003,default,evs.volumes,3000
cn-east-73,001/002/003,az001,as.scalingGroups,500
cn-east-73,001/002/003,az001,vpc.publicips,3500
cn-east-73,001/002/003,az001,evs.volumes,1500
cn-east-73,001/002/003,az001,cbr.vault,3000
cn-east-73,001/002/003,az001,vpc.securityGroups,3500
cn-east-73,001/002/003,az001,vpc.bandwidths,3000
cn-east-73,001/002/003,az001,ecs.cloudservers,3500
cn-east-73,001/002/003,az002,ecs.cloudservers,3500
cn-east-73,001/002/003,az002,rds.instances,1500
cn-east-73,001/002/003,az002,cbr.vault,3000
cn-east-73,001/002/003,az002,rds.nodes,1500
cn-east-73,001/002/003,az002,bms.servers,2500
cn-east-73,001/002/003,az002,vpc.securityGroups,1500
cn-east-73,001/002/003,az002,vpc.vpcs,2500
cn-east-73,001/002/003,az002,vpc.bandwidths,3500
cn-east-73,001/002/003,az002,as.scalingGroups,2500
cn-east-73,001/002/003,az003,vpc.bandwidths,1000
cn-east-73,001/002/003,az003,vpc.publicips,1500
cn-east-73,001/002/003,az003,vpc.vpcs,2500
cn-east-73,001/002/003,az003,rds.nodes,1500
cn-east-73,001/002/003,az003,ecs.cloudservers,3500
cn-east-73,001/002/003,az003,rds.instances,3000
cn-east-74,001/002/003,default,vpc.publicips,500
cn-east-74,001/002/003,default,as.scalingGroups,1000
cn-east-74,001/002/003,default,evs.volumes,3000
cn-east-74,001/002/003,default,ecs.cloudservers,500
cn-east-74,001/002/003,default,rds.nodes,3000
cn-east-74,001/002/003,default,vpc.bandwidths,500
cn-east-74,001/002/003,default,vpc.securityGroups,500
cn-east-74,001/002/003,default,rds.instances,1500
cn-east-74,001/002/003,default,cbr.vault,3000
cn-east-74,001/002/003,default,bms.servers,1500
cn-east-74,001/002/003,az001,as.scalingGroups,1000
cn-east-74,001/002/003,az001,rds.instances,2500
cn-east-74,001/002/003,az001,ecs.cloudservers,3000
cn-east-74,001/002/003,az001,vpc.securityGroups,1000
cn-east-74,001/002/003,az001,vpc.bandwidths,3500
cn-east-74,001/002/003,az001,rds.nodes,3000
cn-east-74,001/002/003,az001,vpc.vpcs,1500
cn-east-74,001/002/003,az002,bms.servers,1000
cn-east-74,001/002/003,az002,vpc.securityGroups,3000
cn-east-74,001/002/003,az002,cbr.vault,1500
cn-east-74,001/002/003,az002,vpc.vpcs,3500
cn-east-74,001/002/003,az002,ecs.cloudservers,1000
cn-east-74,001/002/003,az003,as.scalingGroups,1000
cn-east-74,001/002/003,az003,rds.instances,3000
cn-east-74,001/002/003,az003,vpc.securityGroups,3000
cn-east-74,001/002/003,az003,bms.servers,3000
cn-east-74,001/002/003,az003,vpc.bandwidths,3000
cn-east-74,001/002/003,az003,vpc.vpcs,2500
cn-east-74,001/002/003,az003,rds.nodes,2500
cn-east-74,001/002/003,az003,evs.volumes,2500
cn-east-74,001/002/003,az003,ecs.cloudservers,500
cn-east-75,001/002/003/004/005,default,bms.servers,3500
cn-east-75,001/002/003/004/005,default,vpc.securityGroups,500
cn-east-75,001/002/003/004/005,default,rds.instances,1000
cn-east-75,001/002/003/004/005,default,ecs.cloudservers,2500
cn-east-75,001/002/003/004/005,default,evs.volumes,1000
cn-east-75,001/002/003/004/005,default,vpc.vpcs,2500
cn-east-75,001/002/003/004/005,default,vpc.publicips,1000
cn-east-75,001/002/003/004/005,default,cbr.vault,3000
cn-east-75,001/002/003/004/005,az001,rds.nodes,3000
cn-east-75,001/002/003/004/005,az001,cbr.vault,3500
cn-east-75,001/002/003/004/005,az001,vpc.bandwidths,3500
cn-east-75,001/002/003/004/005,az001,vpc.securityGroups,1500
cn-east-75,001/002/003/004/005,az001,bms.servers,500
cn-east-75,001/002/003/004/005,az001,evs.volumes,3000
cn-east-75,001/002/003/004/005,az001,vpc.vpcs,2500
cn-east-75,001/002/003/004/005,az001,ecs.cloudservers,3000
cn-east-75,001/002/003/004/005,az002,rds.instances,3000
cn-east-75,001/002/003/004/005,az002,evs.volumes,1500
cn-east-75,001/002/003/004/005,az002,vpc.bandwidths,3500
cn-east-75,001/002/003/004/005,az002,vpc.securityGroups,1500
cn-east-75,001/002/003/004/005,az002,vpc.publicips,3000
cn-east-75,001/002/003/004/005,az002,rds.nodes,1500
cn-east-75,001/002/003/004/005,az002,ecs.cloudservers,2500
cn-east-75,001/002/003/004/005,az003,rds.instances,1000
cn-east-75,001/002/003/004/005,az003,vpc.vpcs,1000
cn-east-75,001/002/003/004/005,az003,evs.volumes,1000
cn-east-75,001/002/003/004/005,az003,bms.servers,3500
cn-east-75,001/002/003/004/005,az003,vpc.publicips,3000
cn-east-75,001/002/003/004/005,az003,rds.nodes,2500
cn-east-75,001/002/003/004/005,az004,bms.servers,3500
cn-east-75,001/002/003/004/005,az004,ecs.cloudservers,500
cn-east-75,001/002/003/004/005,az004,rds.nodes,1500
cn-east-75,001/002/003/004/005,az004,vpc.publicips,1000
cn-east-75,001/002/003/004/005,az004,vpc.vpcs,1000
cn-east-75,001/002/003/004/005,az005,cbr.vault,3000
cn-east-75,001/002/003/004/005,az005,vpc.bandwidths,3000
cn-east-75,001/002/003/004/005,az005,vpc.publicips,3000
cn-east-75,001/002/003/004/005,az005,rds.nodes,1000
cn-east-75,001/002/003/004/005,az005,rds.instances,3000
cn-east-75,001/002/003/004/005,az005,as.scalingGroups,500
cn-east-75,001/002/003/004/005,az005,vpc.securityGroups,3000
cn-east-76,001/002/003,default,bms.servers,1500
cn-east-76,001/002/003,default,as.scalingGroups,1000
cn-east-76,001/002/003,default,vpc.publicips,3500
cn-east-76,001/002/003,default,vpc.vpcs,1500
cn-east-76,001/002/003,default,evs.volumes,500
cn-east-76,001/002/003,default,rds.nodes,3500
cn-east-76,001/002/003,default,ecs.cloudservers,2500
cn-east-76,001/002/003,default,vpc.bandwidths,1000
cn-east-76,001/002/003,az001,vpc.publicips,3500
cn-east-76,001/002/003,az001,vpc.securityGroups,500
cn-east-76,001/002/003,az001,vpc.vpcs,1500
cn-east-76,001/002/003,az001,bms.servers,2500
cn-east-76,001/002/003,az001,rds.nodes,3500
cn-east-76,001/002/003,az001,evs.volumes,1000
cn-east-76,001/002/003,az001,ecs.cloudservers,1000
cn-east-76,001/002/003,az002,evs.volumes,500
cn-east-76,001/002/003,az002,as.scalingGroups,2500
cn-east-76,001/002/003,az002,rds.nodes,2500
cn-east-76,001/002/003,az002,vpc.bandwidths,1000
cn-east-76,001/002/003,az002,vpc.vpcs,3000
cn-east-76,001/002/003,az002,ecs.cloudservers,1000
cn-east-76,001/002/003,az002,rds.instances,1000
cn-east-76,001/002/003,az002,vpc.securityGroups,1000
cn-east-76,001/002/003,az003,vpc.vpcs,1000
cn-east-76,001/002/003,az003,rds.nodes,2500
cn-east-76,001/002/003,az003,ecs.cloudservers,3000
cn-east-76,001/002/003,az003,rds.instances,2500
cn-east-76,001/002/003,az003,bms.servers,1000
cn-east-76,001/002/003,az003,vpc.publicips,500
cn-east-76,001/002/003,az003,as.scalingGroups,1000
cn-east-76,001/002/003,az003,cbr.vault,1000
cn-east-76,001/002/003,az003,vpc.securityGroups,500
cn-east-77,001/002/003/004/005,default,vpc.vpcs,1500
cn-east-77,001/002/003/004/005,default,bms.servers,3500
cn-east-77,001/002/003/004/005,default,vpc.bandwidths,500
cn-east-77,001/002/003/004/005,default,as.scalingGroups,1500
cn-east-77,001/002/003/004/005,default,rds.nodes,1500
cn-east-77,001/002/003/004/005,default,cbr.vault,2500
cn-east-77,001/002/003/004/005,default,vpc.publicips,2500
cn-east-77,001/002/003/004/005,default,evs.volumes,500
cn-east-77,001/002/003/004/005,default,vpc.securityGroups,3000
cn-east-77,001/002/003/004/005,default,ecs.cloudservers,500
cn-east-77,001/002/003/004/005,az001,vpc.bandwidths,2500
cn-east-77,001/002/003/004/005,az001,vpc.publicips,1000
cn-east-77,001/002/003/004/005,az001,cbr.vault,500
cn-east-77,001/002/003/004/005,az001,bms.servers,1000
cn-east-77,001/002/003/004/005,az001,ecs.cloudservers,500
cn-east-77,001/002/003/004/005,az001,as.scalingGroups,2500
cn-east-77,001/002/003/004/005,az001,evs.volumes,500
cn-east-77,001/002/003/004/005,az001,rds.nodes,500
cn-east-77,001/002/003/004/005,az002,rds.nodes,3000
cn-east-77,001/002/003/004/005,az002,bms.servers,2500
cn-east-77,001/002/003/004/005,az002,as.scalingGroups,3000
cn-east-77,001/002/003/004/005,az002,vpc.vpcs,500
cn-east-77,001/002/003/004/005,az002,cbr.vault,3000
cn-east-77,001/002/003/004/005,az002,vpc.securityGroups,3000
cn-east-77,001/002/003/004/005,az002,vpc.bandwidths,3000
cn-east-77,001/002/003/004/005,az002,ecs.cloudservers,3500
cn-east-77,001/002/003/004/005,az002,rds.instances,500
cn-east-77,001/002/003/004/005,az003,vpc.vpcs,1500
cn-east-77,001/002/003/004/005,az003,ecs.cloudservers,500
cn-east-77,001/002/003/004/005,az003,as.scalingGroups,3500
cn-east-77,001/002/003/004/005,az003,rds.instances,2500
cn-east-77,001/002/003/004/005,az003,vpc.bandwidths,3500
cn-east-77,001/002/003/004/005,az003,vpc.securityGroups,2500
cn-east-77,001/002/003/004/005,az003,rds.nodes,1500
cn-east-77,001/002/003/004/005,az003,vpc.publicips,1000
cn-east-77,001/002/003/004/005,az003,cbr.vault,1000
cn-east-77,001/002/003/004/005,az004,vpc.bandwidths,500
cn-east-77,001/002/003/004/005,az004,vpc.publicips,1500
cn-east-77,001/002/003/004/005,az004,vpc.vpcs,2500
cn-east-77,001/002/003/004/005,az004,rds.nodes,1500
cn-east-77,001/002/003/004/005,az004,ecs.cloudservers,1000
cn-east-77,001/002/003/004/005,az004,cbr.vault,3500
cn-east-77,001/002/003/004/005,az005,vpc.securityGroups,1000
cn-east-77,001/002/003/004/005,az005,rds.nodes,500
cn-east-77,001/002/003/004/005,az005,evs.volumes,3000
cn-east-77,001/002/003/004/005,az005,as.scalingGroups,3000
cn-east-77,001/002/003/004/005,az005,vpc.bandwidths,3500
cn-east-77,001/002/003/004/005,az005,bms.servers,2500
cn-east-78,001/002/003/004/005,default,ecs.cloudservers,3000
cn-east-78,001/002/003/004/005,default,rds.instances,500
cn-east-78,001/002/003/004/005,default,vpc.vpcs,3000
cn-east-78,001/002/003/004/005,default,as.scalingGroups,1500
cn-east-78,001/002/003/004/005,default,vpc.publicips,2500
cn-east-78,001/002/003/004/005,default,bms.servers,2500
cn-east-78,001/002/003/004/005,default,vpc.bandwidths,2500
cn-east-78,001/002/003/004/005,default,vpc.securityGroups,1500
cn-east-78,001/002/003/004/005,default,cbr.vault,3000
cn-east-78,001/002/003/004/005,default,evs.volumes,500
cn-east-78,001/002/003/004/005,az001,rds.instances,1500
cn-east-78,001/002/003/004/005,az001,rds.nodes,1500
cn-east-78,001/002/003/004/005,az001,vpc.vpcs,1500
cn-east-78,001/002/003/004/005,az001,vpc.publicips,1500
cn-east-78,001/002/003/004/005,az001,bms.servers,2500
cn-east-78,001/002/003/004/005,az001,vpc.securityGroups,2500
cn-east-78,001/002/003/004/005,az001,as.scalingGroups,2500
cn-east-78,001/002/003/004/005,az001,evs.volumes,500
cn-east-78,001/002/003/004/005,az001,vpc.bandwidths,1000
cn-east-78,001/002/003/004/005,az001,ecs.cloudservers,500
cn-east-78,001/002/003/004/005,az002,vpc.publicips,1000
cn-east-78,001/002/003/004/005,az002,as.scalingGroups,3500
cn-east-78,001/002/003/004/005,az002,ecs.cloudservers,1500
cn-east-78,001/002/003/004/005,az002,vpc.vpcs,3000
cn-east-78,001/002/003/004/005,az002,rds.instances,3500
cn-east-78,001/002/003/004/005,az002,rds.nodes,2500
cn-east-78,001/002/003/004/005,az003,vpc.vpcs,500
cn-east-78,001/002/003/004/005,az003,vpc.bandwidths,3500
cn-east-78,001/002/003/004/005,az003,vpc.securityGroups,1000
cn-east-78,001/002/003/004/005,az003,rds.instances,2500
cn-east-78,001/002/003/004/005,az003,cbr.vault,3500
cn-east-78,001/002/003/004/005,az004,vpc.vpcs,3500
cn-east-78,001/002/003/004/005,az004,evs.volumes,3000
cn-east-78,001/002/003/004/005,az004,ecs.cloudservers,1500
cn-east-78,001/002/003/004/005,az004,as.scalingGroups,1000
