Region,Access Geo-place,Temperature
cn-east-81,Hefei,hot
cn-east-81,Qingdao,warm
cn-east-82,Paris,cold
cn-east-82,Shanghai,hot
cn-east-82,Baoding,warm
cn-east-82,Hohhot,warm
cn-east-82,Madrid,cold
cn-east-82,Xiamen,warm
cn-east-82,Zhengzhou,warm
cn-east-82,Fuzhou,warm
cn-east-82,Fuzhou,warm
cn-east-82,Beijing,warm
cn-east-82,Qingdao,warm
cn-east-82,Qingdao,warm
cn-east-82,Wenzhou,hot
cn-east-82,Beijing,warm
cn-east-82,Shenzhen,warm
cn-east-82,Xianggang,cold
cn-east-82,Tianjin,warm
cn-east-82,Ningbo,hot
cn-east-82,Hefei,hot
cn-east-82,Qingdao,warm
cn-east-83,Paris,cold
cn-east-83,Shanghai,hot
cn-east-83,Baoding,warm
cn-east-83,Hohhot,warm
cn-east-83,Madrid,cold
cn-east-83,Xiamen,warm
cn-east-83,Zhengzhou,warm
cn-east-83,Fuzhou,warm
cn-east-83,Fuzhou,warm
cn-east-83,Beijing,warm
cn-east-83,Qingdao,warm
cn-east-83,Qingdao,warm
cn-east-83,Wenzhou,hot
cn-east-83,Beijing,warm
cn-east-83,Shenzhen,warm
cn-east-83,Xianggang,cold
cn-east-83,Tianjin,warm
cn-east-83,Ningbo,hot
cn-east-83,Hefei,hot
cn-east-83,Qingdao,warm
cn-east-84,Paris,cold
cn-east-84,Shanghai,hot
cn-east-84,Baoding,warm
cn-east-84,Hohhot,warm
cn-east-84,Madrid,cold
cn-east-84,Xiamen,warm
cn-east-84,Zhengzhou,warm
cn-east-84,Fuzhou,warm
cn-east-84,Fuzhou,warm
cn-east-84,Beijing,warm
cn-east-84,Qingdao,warm
cn-east-84,Qingdao,warm
cn-east-84,Wenzhou,hot
cn-east-84,Beijing,warm
cn-east-84,Shenzhen,warm
cn-east-84,Xianggang,cold
cn-east-84,Tianjin,warm
cn-east-84,Ningbo,hot
cn-east-84,Hefei,hot
cn-east-84,Qingdao,warm
cn-east-85,Paris,cold
cn-east-85,Shanghai,hot
cn-east-85,Baoding,warm
cn-east-85,Hohhot,warm
cn-east-85,Madrid,cold
cn-east-85,Xiamen,warm
cn-east-85,Zhengzhou,warm
cn-east-85,Fuzhou,warm
cn-east-85,Fuzhou,warm
cn-east-85,Beijing,warm
cn-east-85,Qingdao,warm
cn-east-85,Qingdao,warm
cn-east-85,Wenzhou,hot
cn-east-85,Beijing,warm
cn-east-85,Shenzhen,warm
cn-east-85,Xianggang,cold
cn-east-85,Tianjin,warm
cn-east-85,Ningbo,hot
cn-east-85,Hefei,hot
cn-east-85,Qingdao,warm
cn-east-86,Paris,cold
cn-east-86,Shanghai,hot
cn-east-86,Baoding,warm
cn-east-86,Hohhot,warm
cn-east-86,Madrid,cold
cn-east-86,Xiamen,warm
cn-east-86,Zhengzhou,warm
cn-east-86,Fuzhou,warm
cn-east-86,Fuzhou,warm
cn-east-86,Beijing,warm
cn-east-86,Qingdao,warm
cn-east-86,Qingdao,warm
cn-east-86,Wenzhou,hot
cn-east-86,Beijing,warm
cn-east-86,Shenzhen,warm
cn-east-86,Xianggang,cold
cn-east-86,Tianjin,warm
cn-east-86,Ningbo,hot
cn-east-86,Hefei,hot
cn-east-86,Qingdao,warm
cn-east-87,Paris,cold
cn-east-87,Shanghai,hot
cn-east-87,Baoding,warm
cn-east-87,Hohhot,warm
cn-east-87,Madrid,cold
cn-east-87,Xiamen,warm
cn-east-87,Zhengzhou,warm
cn-east-87,Fuzhou,warm
cn-east-87,Fuzhou,warm
cn-east-87,Beijing,warm
cn-east-87,Qingdao,warm
cn-east-87,Qingdao,warm
cn-east-87,Wenzhou,hot
cn-east-87,Beijing,warm
cn-east-87,Shenzhen,warm
cn-east-87,Xianggang,cold
cn-east-87,Tianjin,warm
cn-east-87,Ningbo,hot
cn-east-87,Hefei,hot
cn-east-87,Qingdao,warm
cn-east-88,Paris,cold
cn-east-88,Shanghai,hot
cn-east-88,Baoding,warm
cn-east-88,Hohhot,warm
cn-east-88,Madrid,cold
cn-east-88,Xiamen,warm
cn-east-88,Zhengzhou,warm
cn-east-88,Fuzhou,warm
cn-east-88,Fuzhou,warm
cn-east-88,Beijing,warm
cn-east-88,Qingdao,warm
cn-east-88,Qingdao,warm
cn-east-88,Wenzhou,hot
cn-east-88,Beijing,warm
cn-east-88,Shenzhen,warm
cn-east-88,Xianggang,cold
cn-east-88,Tianjin,warm
cn-east-88,Ningbo,hot
cn-east-88,Hefei,hot
cn-east-88,Qingdao,warm
cn-east-89,Paris,cold
cn-east-89,Shanghai,hot
cn-east-89,Baoding,warm
cn-east-89,Hohhot,warm
cn-east-89,Madrid,cold
cn-east-89,Xiamen,warm
cn-east-89,Zhengzhou,warm
cn-east-89,Fuzhou,warm
cn-east-89,Fuzhou,warm
cn-east-89,Beijing,warm
cn-east-89,Qingdao,warm
cn-east-89,Qingdao,warm
cn-east-89,Wenzhou,hot
cn-east-89,Beijing,warm
cn-east-89,Shenzhen,warm
cn-east-89,Xianggang,cold
cn-east-89,Tianjin,warm
cn-east-89,Ningbo,hot
cn-east-89,Hefei,hot
cn-east-89,Qingdao,warm
cn-east-90,Paris,cold
cn-east-90,Shanghai,hot
cn-east-90,Baoding,warm
cn-east-90,Hohhot,warm
cn-east-90,Madrid,cold
cn-east-90,Xiamen,warm
cn-east-90,Zhengzhou,warm
cn-east-90,Fuzhou,warm
cn-east-90,Fuzhou,warm
cn-east-90,Beijing,warm
cn-east-90,Qingdao,warm
cn-east-90,Qingdao,warm
cn-east-90,Wenzhou,hot
cn-east-90,Beijing,warm
cn-east-90,Shenzhen,warm
cn-east-90,Xianggang,cold
cn-east-90,Tianjin,warm
cn-east-90,Ningbo,hot
cn-east-90,Hefei,hot
cn-east-90,Qingdao,warm
cn-east-91,Paris,cold
cn-east-91,Shanghai,hot
cn-east-91,Baoding,warm
cn-east-91,Hohhot,warm
cn-east-91,Madrid,cold
cn-east-91,Xiamen,warm
cn-east-91,Zhengzhou,warm
cn-east-91,Fuzhou,warm
cn-east-91,Fuzhou,warm
cn-east-91,Beijing,warm
cn-east-91,Qingdao,warm
cn-east-91,Qingdao,warm
cn-east-91,Wenzhou,hot
cn-east-91,Beijing,warm
cn-east-91,Shenzhen,warm
cn-east-91,Xianggang,cold
cn-east-91,Tianjin,warm
cn-east-91,Ningbo,hot
cn-east-91,Hefei,hot
cn-east-91,Qingdao,warm
cn-east-92,Paris,cold
cn-east-92,Shanghai,hot
cn-east-92,Baoding,warm
cn-east-92,Hohhot,warm
cn-east-92,Madrid,cold
cn-east-92,Xiamen,warm
cn-east-92,Zhengzhou,warm
cn-east-92,Fuzhou,warm
cn-east-92,Fuzhou,warm
cn-east-92,Beijing,warm
cn-east-92,Qingdao,warm
cn-east-92,Qingdao,warm
cn-east-92,Wenzhou,hot
cn-east-92,Beijing,warm
cn-east-92,Shenzhen,warm
cn-east-92,Xianggang,cold
cn-east-92,Tianjin,warm
cn-east-92,Ningbo,hot
cn-east-92,Hefei,hot
cn-east-92,Qingdao,warm
cn-east-93,Paris,cold
cn-east-93,Shanghai,hot
cn-east-93,Baoding,warm
cn-east-93,Hohhot,warm
cn-east-93,Madrid,cold
cn-east-93,Xiamen,warm
cn-east-93,Zhengzhou,warm
cn-east-93,Fuzhou,warm
cn-east-93,Fuzhou,warm
cn-east-93,Beijing,warm
cn-east-93,Qingdao,warm
cn-east-93,Qingdao,warm
cn-east-93,Wenzhou,hot
cn-east-93,Beijing,warm
cn-east-93,Shenzhen,warm
cn-east-93,Xianggang,cold
cn-east-93,Tianjin,warm
cn-east-93,Ningbo,hot
cn-east-93,Hefei,hot
cn-east-93,Qingdao,warm
cn-east-94,Paris,cold
cn-east-94,Shanghai,hot
cn-east-94,Baoding,warm
cn-east-94,Hohhot,warm
cn-east-94,Madrid,cold
cn-east-94,Xiamen,warm
cn-east-94,Zhengzhou,warm
cn-east-94,Fuzhou,warm
cn-east-94,Fuzhou,warm
cn-east-94,Beijing,warm
cn-east-94,Qingdao,warm
cn-east-94,Qingdao,warm
cn-east-94,Wenzhou,hot
cn-east-94,Beijing,warm
cn-east-94,Shenzhen,warm
cn-east-94,Xianggang,cold
cn-east-94,Tianjin,warm
cn-east-94,Ningbo,hot
cn-east-94,Hefei,hot
cn-east-94,Qingdao,warm
cn-east-95,Paris,cold
cn-east-95,Shanghai,hot
cn-east-95,Baoding,warm
cn-east-95,Hohhot,warm
cn-east-95,Madrid,cold
cn-east-95,Xiamen,warm
cn-east-95,Zhengzhou,warm
cn-east-95,Fuzhou,warm
cn-east-95,Fuzhou,warm
cn-east-95,Beijing,warm
cn-east-95,Qingdao,warm
cn-east-95,Qingdao,warm
cn-east-95,Wenzhou,hot
cn-east-95,Beijing,warm
cn-east-95,Shenzhen,warm
cn-east-95,Xianggang,cold
cn-east-95,Tianjin,warm
cn-east-95,Ningbo,hot
cn-east-95,Hefei,hot
cn-east-95,Qingdao,warm
cn-east-96,Paris,cold
cn-east-96,Shanghai,hot
cn-east-96,Baoding,warm
cn-east-96,Hohhot,warm
cn-east-96,Madrid,cold
cn-east-96,Xiamen,warm
cn-east-96,Zhengzhou,warm
cn-east-96,Fuzhou,warm
cn-east-96,Fuzhou,warm
cn-east-96,Beijing,warm
cn-east-96,Qingdao,warm
cn-east-96,Qingdao,warm
cn-east-96,Wenzhou,hot
cn-east-96,Beijing,warm
cn-east-96,Shenzhen,warm
cn-east-96,Xianggang,cold
cn-east-96,Tianjin,warm
cn-east-96,Ningbo,hot
cn-east-96,Hefei,hot
cn-east-96,Qingdao,warm
cn-east-97,Paris,cold
cn-east-97,Shanghai,hot
cn-east-97,Baoding,warm
cn-east-97,Hohhot,warm
cn-east-97,Madrid,cold
cn-east-97,Xiamen,warm
cn-east-97,Zhengzhou,warm
cn-east-97,Fuzhou,warm
cn-east-97,Fuzhou,warm
cn-east-97,Beijing,warm
cn-east-97,Qingdao,warm
cn-east-97,Qingdao,warm
cn-east-97,Wenzhou,hot
cn-east-97,Beijing,warm
cn-east-97,Shenzhen,warm
cn-east-97,Xianggang,cold
cn-east-97,Tianjin,warm
cn-east-97,Ningbo,hot
cn-east-97,Hefei,hot
cn-east-97,Qingdao,warm
cn-east-98,Paris,cold
cn-east-98,Shanghai,hot
cn-east-98,Baoding,warm
cn-east-98,Hohhot,warm
cn-east-98,Madrid,cold
cn-east-98,Xiamen,warm
cn-east-98,Zhengzhou,warm
cn-east-98,Fuzhou,warm
cn-east-98,Fuzhou,warm
cn-east-98,Beijing,warm
cn-east-98,Qingdao,warm
cn-east-98,Qingdao,warm
cn-east-98,Wenzhou,hot
cn-east-98,Beijing,warm
cn-east-98,Shenzhen,warm
cn-east-98,Xianggang,cold
cn-east-98,Tianjin,warm
cn-east-98,Ningbo,hot
cn-east-98,Hefei,hot
cn-east-98,Qingdao,warm
cn-east-99,Paris,cold
cn-east-99,Shanghai,hot
cn-east-99,Baoding,warm
cn-east-99,Hohhot,warm
cn-east-99,Madrid,cold
cn-east-99,Xiamen,warm
cn-east-99,Zhengzhou,warm
cn-east-99,Fuzhou,warm
cn-east-99,Fuzhou,warm
cn-east-99,Beijing,warm
cn-east-99,Qingdao,warm
cn-east-99,Qingdao,warm
cn-east-99,Wenzhou,hot
cn-east-99,Beijing,warm
cn-east-99,Shenzhen,warm
cn-east-99,Xianggang,cold
cn-east-99,Tianjin,warm
cn-east-99,Ningbo,hot
cn-east-99,Hefei,hot
cn-east-99,Qingdao,warm
cn-southwest-0,Paris,cold
cn-southwest-0,Shanghai,cold
cn-southwest-0,Baoding,cold
cn-southwest-0,Hohhot,cold
cn-southwest-0,Madrid,cold
cn-southwest-0,Xiamen,warm
cn-southwest-0,Zhengzhou,cold
cn-southwest-0,Fuzhou,warm
cn-southwest-0,Fuzhou,warm
cn-southwest-0,Beijing,cold
cn-southwest-0,Qingdao,cold
cn-southwest-0,Qingdao,cold
cn-southwest-0,Wenzhou,cold
cn-southwest-0,Beijing,cold
cn-southwest-0,Shenzhen,warm
cn-southwest-0,Xianggang,cold
cn-southwest-0,Tianjin,cold
cn-southwest-0,Ningbo,cold
cn-southwest-0,Hefei,cold
cn-southwest-0,Qingdao,cold
cn-southwest-1,Paris,cold
cn-southwest-1,Shanghai,cold
cn-southwest-1,Baoding,cold
cn-southwest-1,Hohhot,cold
cn-southwest-1,Madrid,cold
cn-southwest-1,Xiamen,warm
cn-southwest-1,Zhengzhou,cold
cn-southwest-1,Fuzhou,warm
cn-southwest-1,Fuzhou,warm
cn-southwest-1,Beijing,cold
cn-southwest-1,Qingdao,cold
cn-southwest-1,Qingdao,cold
cn-southwest-1,Wenzhou,cold
cn-southwest-1,Beijing,cold
cn-southwest-1,Shenzhen,warm
cn-southwest-1,Xianggang,cold
cn-southwest-1,Tianjin,cold
cn-southwest-1,Ningbo,cold
cn-southwest-1,Hefei,cold
cn-southwest-1,Qingdao,cold
cn-southwest-2,Paris,cold
cn-southwest-2,Shanghai,cold
cn-southwest-2,Baoding,cold
cn-southwest-2,Hohhot,cold
cn-southwest-2,Madrid,cold
cn-southwest-2,Xiamen,warm
cn-southwest-2,Zhengzhou,cold
cn-southwest-2,Fuzhou,warm
cn-southwest-2,Fuzhou,warm
cn-southwest-2,Beijing,cold
cn-southwest-2,Qingdao,cold
cn-southwest-2,Qingdao,cold
cn-southwest-2,Wenzhou,cold
cn-southwest-2,Beijing,cold
cn-southwest-2,Shenzhen,warm
cn-southwest-2,Xianggang,cold
cn-southwest-2,Tianjin,cold
cn-southwest-2,Ningbo,cold
cn-southwest-2,Hefei,cold
cn-southwest-2,Qingdao,cold
cn-southwest-3,Paris,cold
cn-southwest-3,Shanghai,cold
cn-southwest-3,Baoding,cold
cn-southwest-3,Hohhot,cold
cn-southwest-3,Madrid,cold
cn-southwest-3,Xiamen,warm
cn-southwest-3,Zhengzhou,cold
cn-southwest-3,Fuzhou,warm
cn-southwest-3,Fuzhou,warm
cn-southwest-3,Beijing,cold
cn-southwest-3,Qingdao,cold
cn-southwest-3,Qingdao,cold
cn-southwest-3,Wenzhou,cold
cn-southwest-3,Beijing,cold
cn-southwest-3,Shenzhen,warm
cn-southwest-3,Xianggang,cold
cn-southwest-3,Tianjin,cold
cn-southwest-3,Ningbo,cold
cn-southwest-3,Hefei,cold
cn-southwest-3,Qingdao,cold
cn-southwest-4,Paris,cold
cn-southwest-4,Shanghai,cold
cn-southwest-4,Baoding,cold
cn-southwest-4,Hohhot,cold
cn-southwest-4,Madrid,cold
cn-southwest-4,Xiamen,warm
cn-southwest-4,Zhengzhou,cold
cn-southwest-4,Fuzhou,warm
cn-southwest-4,Fuzhou,warm
cn-southwest-4,Beijing,cold
cn-southwest-4,Qingdao,cold
cn-southwest-4,Qingdao,cold
cn-southwest-4,Wenzhou,cold
cn-southwest-4,Beijing,cold
cn-southwest-4,Shenzhen,warm
cn-southwest-4,Xianggang,cold
cn-southwest-4,Tianjin,cold
cn-southwest-4,Ningbo,cold
cn-southwest-4,Hefei,cold
cn-southwest-4,Qingdao,cold
cn-southwest-5,Paris,cold
cn-southwest-5,Shanghai,cold
cn-southwest-5,Baoding,cold
cn-southwest-5,Hohhot,cold
cn-southwest-5,Madrid,cold
cn-southwest-5,Xiamen,warm
cn-southwest-5,Zhengzhou,cold
cn-southwest-5,Fuzhou,warm
cn-southwest-5,Fuzhou,warm
cn-southwest-5,Beijing,cold
cn-southwest-5,Qingdao,cold
cn-southwest-5,Qingdao,cold
cn-southwest-5,Wenzhou,cold
cn-southwest-5,Beijing,cold
cn-southwest-5,Shenzhen,warm
cn-southwest-5,Xianggang,cold
cn-southwest-5,Tianjin,cold
cn-southwest-5,Ningbo,cold
cn-southwest-5,Hefei,cold
cn-southwest-5,Qingdao,cold
cn-southwest-6,Paris,cold
cn-southwest-6,Shanghai,cold
cn-southwest-6,Baoding,cold
cn-southwest-6,Hohhot,cold
cn-southwest-6,Madrid,cold
cn-southwest-6,Xiamen,warm
cn-southwest-6,Zhengzhou,cold
cn-southwest-6,Fuzhou,warm
cn-southwest-6,Fuzhou,warm
cn-southwest-6,Beijing,cold
cn-southwest-6,Qingdao,cold
cn-southwest-6,Qingdao,cold
cn-southwest-6,Wenzhou,cold
cn-southwest-6,Beijing,cold
cn-southwest-6,Shenzhen,warm
cn-southwest-6,Xianggang,cold
cn-southwest-6,Tianjin,cold
cn-southwest-6,Ningbo,cold
cn-southwest-6,Hefei,cold
cn-southwest-6,Qingdao,cold
cn-southwest-7,Paris,cold
cn-southwest-7,Shanghai,cold
cn-southwest-7,Baoding,cold
cn-southwest-7,Hohhot,cold
cn-southwest-7,Madrid,cold
cn-southwest-7,Xiamen,warm
cn-southwest-7,Zhengzhou,cold
cn-southwest-7,Fuzhou,warm
cn-southwest-7,Fuzhou,warm
cn-southwest-7,Beijing,cold
cn-southwest-7,Qingdao,cold
cn-southwest-7,Qingdao,cold
cn-southwest-7,Wenzhou,cold
cn-southwest-7,Beijing,cold
cn-southwest-7,Shenzhen,warm
cn-southwest-7,Xianggang,cold
cn-southwest-7,Tianjin,cold
cn-southwest-7,Ningbo,cold
cn-southwest-7,Hefei,cold
cn-southwest-7,Qingdao,cold
cn-southwest-8,Paris,cold
cn-southwest-8,Shanghai,cold
cn-southwest-8,Baoding,cold
cn-southwest-8,Hohhot,cold
cn-southwest-8,Madrid,cold
cn-southwest-8,Xiamen,warm
cn-southwest-8,Zhengzhou,cold
cn-southwest-8,Fuzhou,warm
cn-southwest-8,Fuzhou,warm
cn-southwest-8,Beijing,cold
cn-southwest-8,Qingdao,cold
cn-southwest-8,Qingdao,cold
cn-southwest-8,Wenzhou,cold
cn-southwest-8,Beijing,cold
cn-southwest-8,Shenzhen,warm
cn-southwest-8,Xianggang,cold
cn-southwest-8,Tianjin,cold
cn-southwest-8,Ningbo,cold
cn-southwest-8,Hefei,cold
cn-southwest-8,Qingdao,cold
cn-southwest-9,Paris,cold
cn-southwest-9,Shanghai,cold
cn-southwest-9,Baoding,cold
cn-southwest-9,Hohhot,cold
cn-southwest-9,Madrid,cold
cn-southwest-9,Xiamen,warm
cn-southwest-9,Zhengzhou,cold
cn-southwest-9,Fuzhou,warm
cn-southwest-9,Fuzhou,warm
cn-southwest-9,Beijing,cold
cn-southwest-9,Qingdao,cold
cn-southwest-9,Qingdao,cold
cn-southwest-9,Wenzhou,cold
cn-southwest-9,Beijing,cold
cn-southwest-9,Shenzhen,warm
cn-southwest-9,Xianggang,cold
cn-southwest-9,Tianjin,cold
cn-southwest-9,Ningbo,cold
cn-southwest-9,Hefei,cold
cn-southwest-9,Qingdao,cold
cn-southwest-10,Paris,cold
cn-southwest-10,Shanghai,cold
cn-southwest-10,Baoding,cold
cn-southwest-10,Hohhot,cold
cn-southwest-10,Madrid,cold
cn-southwest-10,Xiamen,warm
cn-southwest-10,Zhengzhou,cold
cn-southwest-10,Fuzhou,warm
cn-southwest-10,Fuzhou,warm
cn-southwest-10,Beijing,cold
cn-southwest-10,Qingdao,cold
cn-southwest-10,Qingdao,cold
cn-southwest-10,Wenzhou,cold
cn-southwest-10,Beijing,cold
cn-southwest-10,Shenzhen,warm
cn-southwest-10,Xianggang,cold
cn-southwest-10,Tianjin,cold
cn-southwest-10,Ningbo,cold
cn-southwest-10,Hefei,cold
cn-southwest-10,Qingdao,cold
cn-southwest-11,Paris,cold
cn-southwest-11,Shanghai,cold
cn-southwest-11,Baoding,cold
cn-southwest-11,Hohhot,cold
cn-southwest-11,Madrid,cold
cn-southwest-11,Xiamen,warm
cn-southwest-11,Zhengzhou,cold
cn-southwest-11,Fuzhou,warm
cn-southwest-11,Fuzhou,warm
cn-southwest-11,Beijing,cold
cn-southwest-11,Qingdao,cold
cn-southwest-11,Qingdao,cold
cn-southwest-11,Wenzhou,cold
cn-southwest-11,Beijing,cold
cn-southwest-11,Shenzhen,warm
cn-southwest-11,Xianggang,cold
cn-southwest-11,Tianjin,cold
cn-southwest-11,Ningbo,cold
cn-southwest-11,Hefei,cold
cn-southwest-11,Qingdao,cold
cn-southwest-12,Paris,cold
cn-southwest-12,Shanghai,cold
cn-southwest-12,Baoding,cold
cn-southwest-12,Hohhot,cold
cn-southwest-12,Madrid,cold
cn-southwest-12,Xiamen,warm
cn-southwest-12,Zhengzhou,cold
cn-southwest-12,Fuzhou,warm
cn-southwest-12,Fuzhou,warm
cn-southwest-12,Beijing,cold
cn-southwest-12,Qingdao,cold
cn-southwest-12,Qingdao,cold
cn-southwest-12,Wenzhou,cold
cn-southwest-12,Beijing,cold
cn-southwest-12,Shenzhen,warm
cn-southwest-12,Xianggang,cold
cn-southwest-12,Tianjin,cold
cn-southwest-12,Ningbo,cold
cn-southwest-12,Hefei,cold
cn-southwest-12,Qingdao,cold
cn-southwest-13,Paris,cold
cn-southwest-13,Shanghai,cold
cn-southwest-13,Baoding,cold
cn-southwest-13,Hohhot,cold
cn-southwest-13,Madrid,cold
cn-southwest-13,Xiamen,warm
cn-southwest-13,Zhengzhou,cold
cn-southwest-13,Fuzhou,warm
cn-southwest-13,Fuzhou,warm
cn-southwest-13,Beijing,cold
cn-southwest-13,Qingdao,cold
cn-southwest-13,Qingdao,cold
cn-southwest-13,Wenzhou,cold
cn-southwest-13,Beijing,cold
cn-southwest-13,Shenzhen,warm
cn-southwest-13,Xianggang,cold
cn-southwest-13,Tianjin,cold
cn-southwest-13,Ningbo,cold
cn-southwest-13,Hefei,cold
cn-southwest-13,Qingdao,cold
cn-southwest-14,Paris,cold
cn-southwest-14,Shanghai,cold
cn-southwest-14,Baoding,cold
cn-southwest-14,Hohhot,cold
cn-southwest-14,Madrid,cold
cn-southwest-14,Xiamen,warm
cn-southwest-14,Zhengzhou,cold
cn-southwest-14,Fuzhou,warm
cn-southwest-14,Fuzhou,warm
cn-southwest-14,Beijing,cold
cn-southwest-14,Qingdao,cold
cn-southwest-14,Qingdao,cold
cn-southwest-14,Wenzhou,cold
cn-southwest-14,Beijing,cold
cn-southwest-14,Shenzhen,warm
cn-southwest-14,Xianggang,cold
cn-southwest-14,Tianjin,cold
cn-southwest-14,Ningbo,cold
cn-southwest-14,Hefei,cold
cn-southwest-14,Qingdao,cold
cn-southwest-15,Paris,cold
cn-southwest-15,Shanghai,cold
cn-southwest-15,Baoding,cold
cn-southwest-15,Hohhot,cold
cn-southwest-15,Madrid,cold
cn-southwest-15,Xiamen,warm
cn-southwest-15,Zhengzhou,cold
cn-southwest-15,Fuzhou,warm
cn-southwest-15,Fuzhou,warm
cn-southwest-15,Beijing,cold
cn-southwest-15,Qingdao,cold
cn-southwest-15,Qingdao,cold
cn-southwest-15,Wenzhou,cold
cn-southwest-15,Beijing,cold
cn-southwest-15,Shenzhen,warm
cn-southwest-15,Xianggang,cold
cn-southwest-15,Tianjin,cold
cn-southwest-15,Ningbo,cold
cn-southwest-15,Hefei,cold
cn-southwest-15,Qingdao,cold
cn-southwest-16,Paris,cold
cn-southwest-16,Shanghai,cold
cn-southwest-16,Baoding,cold
cn-southwest-16,Hohhot,cold
cn-southwest-16,Madrid,cold
cn-southwest-16,Xiamen,warm
cn-southwest-16,Zhengzhou,cold
cn-southwest-16,Fuzhou,warm
cn-southwest-16,Fuzhou,warm
cn-southwest-16,Beijing,cold
cn-southwest-16,Qingdao,cold
cn-southwest-16,Qingdao,cold
cn-southwest-16,Wenzhou,cold
cn-southwest-16,Beijing,cold
cn-southwest-16,Shenzhen,warm
cn-southwest-16,Xianggang,cold
cn-southwest-16,Tianjin,cold
cn-southwest-16,Ningbo,cold
cn-southwest-16,Hefei,cold
cn-southwest-16,Qingdao,cold
cn-southwest-17,Paris,cold
cn-southwest-17,Shanghai,cold
cn-southwest-17,Baoding,cold
cn-southwest-17,Hohhot,cold
cn-southwest-17,Madrid,cold
cn-southwest-17,Xiamen,warm
cn-southwest-17,Zhengzhou,cold
cn-southwest-17,Fuzhou,warm
cn-southwest-17,Fuzhou,warm
cn-southwest-17,Beijing,cold
cn-southwest-17,Qingdao,cold
cn-southwest-17,Qingdao,cold
cn-southwest-17,Wenzhou,cold
cn-southwest-17,Beijing,cold
cn-southwest-17,Shenzhen,warm
cn-southwest-17,Xianggang,cold
cn-southwest-17,Tianjin,cold
cn-southwest-17,Ningbo,cold
cn-southwest-17,Hefei,cold
cn-southwest-17,Qingdao,cold
cn-southwest-18,Paris,cold
cn-southwest-18,Shanghai,cold
cn-southwest-18,Baoding,cold
cn-southwest-18,Hohhot,cold
cn-southwest-18,Madrid,cold
cn-southwest-18,Xiamen,warm
cn-southwest-18,Zhengzhou,cold
cn-southwest-18,Fuzhou,warm
cn-southwest-18,Fuzhou,warm
cn-southwest-18,Beijing,cold
cn-southwest-18,Qingdao,cold
cn-southwest-18,Qingdao,cold
cn-southwest-18,Wenzhou,cold
cn-southwest-18,Beijing,cold
cn-southwest-18,Shenzhen,warm
cn-southwest-18,Xianggang,cold
cn-southwest-18,Tianjin,cold
cn-southwest-18,Ningbo,cold
cn-southwest-18,Hefei,cold
cn-southwest-18,Qingdao,cold
cn-southwest-19,Paris,cold
cn-southwest-19,Shanghai,cold
cn-southwest-19,Baoding,cold
cn-southwest-19,Hohhot,cold
cn-southwest-19,Madrid,cold
cn-southwest-19,Xiamen,warm
cn-southwest-19,Zhengzhou,cold
cn-southwest-19,Fuzhou,warm
cn-southwest-19,Fuzhou,warm
cn-southwest-19,Beijing,cold
cn-southwest-19,Qingdao,cold
cn-southwest-19,Qingdao,cold
cn-southwest-19,Wenzhou,cold
cn-southwest-19,Beijing,cold
cn-southwest-19,Shenzhen,warm
cn-southwest-19,Xianggang,cold
cn-southwest-19,Tianjin,cold
cn-southwest-19,Ningbo,cold
cn-southwest-19,Hefei,cold
cn-southwest-19,Qingdao,cold
cn-southwest-20,Paris,cold
cn-southwest-20,Shanghai,cold
cn-southwest-20,Baoding,cold
cn-southwest-20,Hohhot,cold
cn-southwest-20,Madrid,cold
cn-southwest-20,Xiamen,warm
cn-southwest-20,Zhengzhou,cold
cn-southwest-20,Fuzhou,warm
cn-southwest-20,Fuzhou,warm
cn-southwest-20,Beijing,cold
cn-southwest-20,Qingdao,cold
cn-southwest-20,Qingdao,cold
cn-southwest-20,Wenzhou,cold
cn-southwest-20,Beijing,cold
cn-southwest-20,Shenzhen,warm
cn-southwest-20,Xianggang,cold
cn-southwest-20,Tianjin,cold
cn-southwest-20,Ningbo,cold
cn-southwest-20,Hefei,cold
cn-southwest-20,Qingdao,cold
cn-southwest-21,Paris,cold
cn-southwest-21,Shanghai,cold
cn-southwest-21,Baoding,cold
cn-southwest-21,Hohhot,cold
cn-southwest-21,Madrid,cold
cn-southwest-21,Xiamen,warm
cn-southwest-21,Zhengzhou,cold
cn-southwest-21,Fuzhou,warm
cn-southwest-21,Fuzhou,warm
cn-southwest-21,Beijing,cold
cn-southwest-21,Qingdao,cold
cn-southwest-21,Qingdao,cold
cn-southwest-21,Wenzhou,cold
cn-southwest-21,Beijing,cold
cn-southwest-21,Shenzhen,warm
cn-southwest-21,Xianggang,cold
cn-southwest-21,Tianjin,cold
cn-southwest-21,Ningbo,cold
cn-southwest-21,Hefei,cold
cn-southwest-21,Qingdao,cold
cn-southwest-22,Paris,cold
cn-southwest-22,Shanghai,cold
cn-southwest-22,Baoding,cold
cn-southwest-22,Hohhot,cold
cn-southwest-22,Madrid,cold
cn-southwest-22,Xiamen,warm
cn-southwest-22,Zhengzhou,cold
cn-southwest-22,Fuzhou,warm
cn-southwest-22,Fuzhou,warm
cn-southwest-22,Beijing,cold
cn-southwest-22,Qingdao,cold
cn-southwest-22,Qingdao,cold
cn-southwest-22,Wenzhou,cold
cn-southwest-22,Beijing,cold
cn-southwest-22,Shenzhen,warm
cn-southwest-22,Xianggang,cold
cn-southwest-22,Tianjin,cold
