Region1,Region2,Delay,Bandwidth
cn-south-39,af-22,99,775
cn-south-39,af-23,99,970
cn-south-39,af-24,65,715
cn-south-39,eu-west-0,11,584
cn-south-39,eu-west-1,43,530
cn-south-39,eu-west-2,33,543
cn-south-39,eu-west-3,89,653
cn-south-39,eu-west-4,87,961
cn-south-39,eu-west-5,68,571
cn-south-39,eu-west-6,56,882
cn-south-39,eu-west-7,28,679
cn-south-39,eu-west-8,81,565
cn-south-39,eu-west-9,58,547
cn-south-39,eu-west-10,38,782
cn-south-39,eu-west-11,33,592
cn-south-39,eu-west-12,30,912
cn-south-39,eu-west-13,53,887
cn-south-39,eu-west-14,11,882
cn-south-39,eu-west-15,26,866
cn-south-39,eu-west-16,10,884
cn-south-39,eu-west-17,73,725
cn-south-39,eu-west-18,71,634
cn-south-39,eu-west-19,76,678
cn-south-39,eu-west-20,55,977
cn-south-39,eu-west-21,74,875
cn-south-39,eu-west-22,76,521
cn-south-39,eu-west-23,98,657
cn-south-39,eu-west-24,26,879
cn-south-39,la-0,95,900
cn-south-39,la-1,41,952
cn-south-39,la-2,99,953
cn-south-39,la-3,10,654
cn-south-39,la-4,89,855
cn-south-39,la-5,10,771
cn-south-39,la-6,79,785
cn-south-39,la-7,29,683
cn-south-39,la-8,94,696
cn-south-39,la-9,27,633
cn-south-39,la-10,45,673
cn-south-39,la-11,13,880
cn-south-39,la-12,97,981
cn-south-39,la-13,44,649
cn-south-39,la-14,52,666
cn-south-39,la-15,96,650
cn-south-39,la-16,36,631
cn-south-39,la-17,56,809
cn-south-39,la-18,34,657
cn-south-39,la-19,34,736
cn-south-39,la-20,96,519
cn-south-39,la-21,85,861
cn-south-39,la-22,52,803
cn-south-39,la-23,85,965
cn-south-39,la-24,24,963
cn-south-40,cn-south-41,21,568
cn-south-40,cn-south-42,95,827
cn-south-40,cn-south-43,38,898
cn-south-40,cn-south-44,63,978
cn-south-40,cn-south-45,23,677
cn-south-40,cn-south-46,87,540
cn-south-40,cn-south-47,81,557
cn-south-40,cn-south-48,82,624
cn-south-40,cn-south-49,13,618
cn-south-40,cn-south-50,73,603
cn-south-40,cn-south-51,95,755
cn-south-40,cn-south-52,59,563
cn-south-40,cn-south-53,81,864
cn-south-40,cn-south-54,93,549
cn-south-40,cn-south-55,34,994
cn-south-40,cn-south-56,17,698
cn-south-40,cn-south-57,26,643
cn-south-40,cn-south-58,52,969
cn-south-40,cn-south-59,54,766
cn-south-40,cn-south-60,24,543
cn-south-40,cn-south-61,11,779
cn-south-40,cn-south-62,83,617
cn-south-40,cn-south-63,21,835
cn-south-40,cn-south-64,94,999
cn-south-40,cn-south-65,65,563
cn-south-40,cn-south-66,100,522
cn-south-40,cn-south-67,97,836
cn-south-40,cn-south-68,79,996
cn-south-40,cn-south-69,11,560
cn-south-40,cn-south-70,74,862
cn-south-40,cn-south-71,75,642
cn-south-40,cn-south-72,13,844
cn-south-40,cn-south-73,76,714
cn-south-40,cn-south-74,83,639
cn-south-40,cn-south-75,15,602
cn-south-40,cn-south-76,11,592
cn-south-40,cn-south-77,94,832
cn-south-40,cn-south-78,100,659
cn-south-40,cn-south-79,11,936
cn-south-40,cn-south-80,68,789
cn-south-40,cn-south-81,79,962
cn-south-40,cn-south-82,30,690
cn-south-40,cn-south-83,70,831
cn-south-40,cn-south-84,29,753
cn-south-40,cn-south-85,34,768
cn-south-40,cn-south-86,55,765
cn-south-40,cn-south-87,59,572
cn-south-40,cn-south-88,85,675
cn-south-40,cn-south-89,67,802
cn-south-40,cn-south-90,70,975
cn-south-40,cn-south-91,51,855
cn-south-40,cn-south-92,37,829
cn-south-40,cn-south-93,57,792
cn-south-40,cn-south-94,66,501
cn-south-40,cn-south-95,82,951
cn-south-40,cn-south-96,30,786
cn-south-40,cn-south-97,15,738
cn-south-40,cn-south-98,54,931
cn-south-40,cn-south-99,20,835
cn-south-40,cn-east-0,81,640
cn-south-40,cn-east-1,35,976
cn-south-40,cn-east-2,77,651
cn-south-40,cn-east-3,55,793
cn-south-40,cn-east-4,10,961
cn-south-40,cn-east-5,23,884
cn-south-40,cn-east-6,93,800
cn-south-40,cn-east-7,73,938
cn-south-40,cn-east-8,15,715
cn-south-40,cn-east-9,69,651
cn-south-40,cn-east-10,40,727
cn-south-40,cn-east-11,23,628
cn-south-40,cn-east-12,44,513
cn-south-40,cn-east-13,57,654
cn-south-40,cn-east-14,36,588
cn-south-40,cn-east-15,75,750
cn-south-40,cn-east-16,51,599
cn-south-40,cn-east-17,43,862
cn-south-40,cn-east-18,57,968
cn-south-40,cn-east-19,65,707
cn-south-40,cn-east-20,31,894
cn-south-40,cn-east-21,47,686
cn-south-40,cn-east-22,12,573
cn-south-40,cn-east-23,90,665
cn-south-40,cn-east-24,61,791
cn-south-40,cn-east-25,36,889
cn-south-40,cn-east-26,93,544
cn-south-40,cn-east-27,45,823
cn-south-40,cn-east-28,24,668
cn-south-40,cn-east-29,38,977
cn-south-40,cn-east-30,77,870
cn-south-40,cn-east-31,57,724
cn-south-40,cn-east-32,90,996
cn-south-40,cn-east-33,23,595
cn-south-40,cn-east-34,69,881
cn-south-40,cn-east-35,80,885
cn-south-40,cn-east-36,42,868
cn-south-40,cn-east-37,40,598
cn-south-40,cn-east-38,21,818
cn-south-40,cn-east-39,27,680
cn-south-40,cn-east-40,50,868
cn-south-40,cn-east-41,38,595
cn-south-40,cn-east-42,98,566
cn-south-40,cn-east-43,62,755
cn-south-40,cn-east-44,44,993
cn-south-40,cn-east-45,81,902
cn-south-40,cn-east-46,70,808
cn-south-40,cn-east-47,36,794
cn-south-40,cn-east-48,99,966
cn-south-40,cn-east-49,63,511
cn-south-40,cn-east-50,43,578
cn-south-40,cn-east-51,14,538
cn-south-40,cn-east-52,26,870
cn-south-40,cn-east-53,39,523
cn-south-40,cn-east-54,63,950
cn-south-40,cn-east-55,77,510
cn-south-40,cn-east-56,18,774
cn-south-40,cn-east-57,58,979
cn-south-40,cn-east-58,30,728
cn-south-40,cn-east-59,22,772
cn-south-40,cn-east-60,21,567
cn-south-40,cn-east-61,20,541
cn-south-40,cn-east-62,42,791
cn-south-40,cn-east-63,26,890
cn-south-40,cn-east-64,52,978
cn-south-40,cn-east-65,58,878
cn-south-40,cn-east-66,68,545
cn-south-40,cn-east-67,65,886
cn-south-40,cn-east-68,59,824
cn-south-40,cn-east-69,82,893
cn-south-40,cn-east-70,38,833
cn-south-40,cn-east-71,24,877
cn-south-40,cn-east-72,44,952
cn-south-40,cn-east-73,14,914
cn-south-40,cn-east-74,62,916
cn-south-40,cn-east-75,95,854
cn-south-40,cn-east-76,90,829
cn-south-40,cn-east-77,57,708
cn-south-40,cn-east-78,72,933
cn-south-40,cn-east-79,12,716
cn-south-40,cn-east-80,86,501
cn-south-40,cn-east-81,96,777
cn-south-40,cn-east-82,56,973
cn-south-40,cn-east-83,89,988
cn-south-40,cn-east-84,44,667
cn-south-40,cn-east-85,81,541
cn-south-40,cn-east-86,67,614
cn-south-40,cn-east-87,10,812
cn-south-40,cn-east-88,27,582
cn-south-40,cn-east-89,96,769
cn-south-40,cn-east-90,61,899
cn-south-40,cn-east-91,61,853
cn-south-40,cn-east-92,79,808
cn-south-40,cn-east-93,18,602
cn-south-40,cn-east-94,58,512
cn-south-40,cn-east-95,81,969
cn-south-40,cn-east-96,10,656
cn-south-40,cn-east-97,60,979
cn-south-40,cn-east-98,95,539
cn-south-40,cn-east-99,37,990
cn-south-40,cn-southwest-0,81,614
cn-south-40,cn-southwest-1,76,779
cn-south-40,cn-southwest-2,47,746
cn-south-40,cn-southwest-3,12,620
cn-south-40,cn-southwest-4,43,505
cn-south-40,cn-southwest-5,80,717
cn-south-40,cn-southwest-6,43,998
cn-south-40,cn-southwest-7,24,809
cn-south-40,cn-southwest-8,27,805
cn-south-40,cn-southwest-9,33,636
cn-south-40,cn-southwest-10,17,568
cn-south-40,cn-southwest-11,32,894
cn-south-40,cn-southwest-12,41,655
cn-south-40,cn-southwest-13,86,805
cn-south-40,cn-southwest-14,64,535
cn-south-40,cn-southwest-15,25,738
cn-south-40,cn-southwest-16,55,586
cn-south-40,cn-southwest-17,100,672
cn-south-40,cn-southwest-18,58,930
cn-south-40,cn-southwest-19,56,798
cn-south-40,cn-southwest-20,42,896
cn-south-40,cn-southwest-21,43,942
cn-south-40,cn-southwest-22,38,562
cn-south-40,cn-southwest-23,49,543
cn-south-40,cn-southwest-24,53,512
cn-south-40,cn-southwest-25,95,577
cn-south-40,cn-southwest-26,77,600
cn-south-40,cn-southwest-27,75,946
cn-south-40,cn-southwest-28,71,696
cn-south-40,cn-southwest-29,81,639
cn-south-40,cn-southwest-30,82,500
cn-south-40,cn-southwest-31,86,540
cn-south-40,cn-southwest-32,16,943
cn-south-40,cn-southwest-33,14,860
cn-south-40,cn-southwest-34,77,877
cn-south-40,cn-southwest-35,10,651
cn-south-40,cn-southwest-36,17,834
cn-south-40,cn-southwest-37,88,508
cn-south-40,cn-southwest-38,40,599
cn-south-40,cn-southwest-39,40,532
cn-south-40,cn-southwest-40,20,813
cn-south-40,cn-southwest-41,96,544
cn-south-40,cn-southwest-42,40,652
cn-south-40,cn-southwest-43,30,808
cn-south-40,cn-southwest-44,99,944
cn-south-40,cn-southwest-45,92,862
cn-south-40,cn-southwest-46,99,821
cn-south-40,cn-southwest-47,30,594
cn-south-40,cn-southwest-48,33,891
cn-south-40,cn-southwest-49,29,648
cn-south-40,cn-southwest-50,82,980
cn-south-40,cn-southwest-51,28,506
cn-south-40,cn-southwest-52,73,631
cn-south-40,cn-southwest-53,37,834
cn-south-40,cn-southwest-54,11,579
cn-south-40,cn-southwest-55,34,654
cn-south-40,cn-southwest-56,34,750
cn-south-40,cn-southwest-57,36,919
cn-south-40,cn-southwest-58,57,901
cn-south-40,cn-southwest-59,54,817
cn-south-40,cn-southwest-60,51,566
cn-south-40,cn-southwest-61,84,832
cn-south-40,cn-southwest-62,80,691
cn-south-40,cn-southwest-63,81,811
cn-south-40,cn-southwest-64,92,795
cn-south-40,cn-southwest-65,40,895
cn-south-40,cn-southwest-66,72,653
cn-south-40,cn-southwest-67,59,770
cn-south-40,cn-southwest-68,56,893
cn-south-40,cn-southwest-69,79,858
cn-south-40,cn-southwest-70,91,861
cn-south-40,cn-southwest-71,59,839
cn-south-40,cn-southwest-72,73,750
cn-south-40,cn-southwest-73,95,927
cn-south-40,cn-southwest-74,19,554
cn-south-40,cn-southwest-75,95,928
cn-south-40,cn-southwest-76,92,556
cn-south-40,cn-southwest-77,11,934
cn-south-40,cn-southwest-78,16,573
cn-south-40,cn-southwest-79,77,682
cn-south-40,cn-southwest-80,16,645
cn-south-40,cn-southwest-81,88,880
cn-south-40,cn-southwest-82,50,928
cn-south-40,cn-southwest-83,13,627
cn-south-40,cn-southwest-84,38,677
cn-south-40,cn-southwest-85,81,812
cn-south-40,cn-southwest-86,21,543
cn-south-40,cn-southwest-87,38,618
cn-south-40,cn-southwest-88,28,929
cn-south-40,cn-southwest-89,69,702
cn-south-40,cn-southwest-90,15,656
cn-south-40,cn-southwest-91,50,580
cn-south-40,cn-southwest-92,57,935
cn-south-40,cn-southwest-93,26,705
cn-south-40,cn-southwest-94,72,557
cn-south-40,cn-southwest-95,89,597
cn-south-40,cn-southwest-96,81,570
cn-south-40,cn-southwest-97,17,589
cn-south-40,cn-southwest-98,16,877
cn-south-40,cn-southwest-99,29,886
cn-south-40,ap-southeast-0,24,875
cn-south-40,ap-southeast-1,70,558
cn-south-40,ap-southeast-2,40,530
cn-south-40,ap-southeast-3,55,926
cn-south-40,ap-southeast-4,36,600
cn-south-40,ap-southeast-5,20,913
cn-south-40,ap-southeast-6,54,649
cn-south-40,ap-southeast-7,79,644
cn-south-40,ap-southeast-8,79,878
cn-south-40,ap-southeast-9,76,550
cn-south-40,ap-southeast-10,61,715
cn-south-40,ap-southeast-11,16,882
cn-south-40,ap-southeast-12,71,685
cn-south-40,ap-southeast-13,36,744
cn-south-40,ap-southeast-14,27,682
cn-south-40,ap-southeast-15,33,563
cn-south-40,ap-southeast-16,66,768
cn-south-40,ap-southeast-17,88,572
cn-south-40,ap-southeast-18,71,697
cn-south-40,ap-southeast-19,23,641
cn-south-40,ap-southeast-20,41,573
cn-south-40,ap-southeast-21,18,800
cn-south-40,ap-southeast-22,95,948
cn-south-40,ap-southeast-23,61,914
cn-south-40,ap-southeast-24,67,530
cn-south-40,af-0,57,949
cn-south-40,af-1,21,914
cn-south-40,af-2,48,674
cn-south-40,af-3,36,916
cn-south-40,af-4,28,742
cn-south-40,af-5,85,550
cn-south-40,af-6,37,915
cn-south-40,af-7,51,521
cn-south-40,af-8,12,1000
cn-south-40,af-9,55,517
cn-south-40,af-10,24,894
cn-south-40,af-11,92,726
cn-south-40,af-12,25,842
cn-south-40,af-13,69,556
cn-south-40,af-14,13,796
cn-south-40,af-15,61,609
cn-south-40,af-16,40,534
cn-south-40,af-17,95,544
cn-south-40,af-18,65,990
cn-south-40,af-19,61,975
cn-south-40,af-20,63,740
cn-south-40,af-21,56,861
cn-south-40,af-22,73,593
cn-south-40,af-23,77,507
cn-south-40,af-24,70,905
cn-south-40,eu-west-0,36,717
cn-south-40,eu-west-1,63,647
cn-south-40,eu-west-2,78,870
cn-south-40,eu-west-3,98,751
cn-south-40,eu-west-4,81,675
cn-south-40,eu-west-5,99,731
cn-south-40,eu-west-6,71,790
cn-south-40,eu-west-7,19,834
cn-south-40,eu-west-8,96,507
cn-south-40,eu-west-9,76,521
cn-south-40,eu-west-10,93,602
cn-south-40,eu-west-11,96,911
cn-south-40,eu-west-12,55,700
cn-south-40,eu-west-13,71,983
cn-south-40,eu-west-14,39,758
cn-south-40,eu-west-15,83,981
cn-south-40,eu-west-16,64,527
cn-south-40,eu-west-17,55,685
cn-south-40,eu-west-18,94,985
cn-south-40,eu-west-19,81,694
cn-south-40,eu-west-20,38,880
cn-south-40,eu-west-21,35,934
cn-south-40,eu-west-22,35,696
cn-south-40,eu-west-23,70,941
cn-south-40,eu-west-24,61,927
cn-south-40,la-0,21,527
cn-south-40,la-1,27,630
cn-south-40,la-2,35,723
cn-south-40,la-3,27,980
cn-south-40,la-4,77,979
cn-south-40,la-5,80,585
cn-south-40,la-6,87,609
cn-south-40,la-7,82,500
cn-south-40,la-8,57,793
cn-south-40,la-9,91,860
cn-south-40,la-10,44,752
cn-south-40,la-11,85,713
cn-south-40,la-12,39,980
cn-south-40,la-13,13,792
cn-south-40,la-14,30,509
cn-south-40,la-15,83,665
cn-south-40,la-16,19,1000
cn-south-40,la-17,42,523
cn-south-40,la-18,19,951
cn-south-40,la-19,70,813
cn-south-40,la-20,87,601
cn-south-40,la-21,84,897
cn-south-40,la-22,77,932
cn-south-40,la-23,25,578
cn-south-40,la-24,99,634
cn-south-41,cn-south-42,23,821
cn-south-41,cn-south-43,69,600
cn-south-41,cn-south-44,67,663
cn-south-41,cn-south-45,31,771
cn-south-41,cn-south-46,12,724
cn-south-41,cn-south-47,76,760
cn-south-41,cn-south-48,78,839
cn-south-41,cn-south-49,87,600
cn-south-41,cn-south-50,23,571
cn-south-41,cn-south-51,59,995
cn-south-41,cn-south-52,52,684
cn-south-41,cn-south-53,22,983
cn-south-41,cn-south-54,94,854
cn-south-41,cn-south-55,47,567
cn-south-41,cn-south-56,43,987
cn-south-41,cn-south-57,77,581
cn-south-41,cn-south-58,89,515
cn-south-41,cn-south-59,92,720
cn-south-41,cn-south-60,61,776
cn-south-41,cn-south-61,52,910
cn-south-41,cn-south-62,80,771
cn-south-41,cn-south-63,88,714
cn-south-41,cn-south-64,70,942
cn-south-41,cn-south-65,74,905
cn-south-41,cn-south-66,81,899
cn-south-41,cn-south-67,75,932
cn-south-41,cn-south-68,12,954
cn-south-41,cn-south-69,20,514
cn-south-41,cn-south-70,89,651
cn-south-41,cn-south-71,23,668
cn-south-41,cn-south-72,41,770
cn-south-41,cn-south-73,18,617
cn-south-41,cn-south-74,94,643
cn-south-41,cn-south-75,35,700
cn-south-41,cn-south-76,37,594
cn-south-41,cn-south-77,15,909
cn-south-41,cn-south-78,91,790
cn-south-41,cn-south-79,57,748
cn-south-41,cn-south-80,56,972
cn-south-41,cn-south-81,15,997
cn-south-41,cn-south-82,17,687
cn-south-41,cn-south-83,58,907
cn-south-41,cn-south-84,45,631
cn-south-41,cn-south-85,25,732
cn-south-41,cn-south-86,44,837
cn-south-41,cn-south-87,67,714
cn-south-41,cn-south-88,86,639
cn-south-41,cn-south-89,28,939
cn-south-41,cn-south-90,70,596
cn-south-41,cn-south-91,47,693
cn-south-41,cn-south-92,100,894
cn-south-41,cn-south-93,56,503
cn-south-41,cn-south-94,87,730
cn-south-41,cn-south-95,85,872
cn-south-41,cn-south-96,17,657
cn-south-41,cn-south-97,68,744
cn-south-41,cn-south-98,30,720
cn-south-41,cn-south-99,16,849
cn-south-41,cn-east-0,67,626
cn-south-41,cn-east-1,49,986
cn-south-41,cn-east-2,45,953
cn-south-41,cn-east-3,75,544
cn-south-41,cn-east-4,60,810
cn-south-41,cn-east-5,47,760
cn-south-41,cn-east-6,60,885
cn-south-41,cn-east-7,14,754
cn-south-41,cn-east-8,85,841
cn-south-41,cn-east-9,88,819
cn-south-41,cn-east-10,22,951
cn-south-41,cn-east-11,42,693
cn-south-41,cn-east-12,67,588
cn-south-41,cn-east-13,52,865
cn-south-41,cn-east-14,75,947
cn-south-41,cn-east-15,59,753
cn-south-41,cn-east-16,32,700
cn-south-41,cn-east-17,82,813
cn-south-41,cn-east-18,89,746
cn-south-41,cn-east-19,72,818
cn-south-41,cn-east-20,83,679
cn-south-41,cn-east-21,23,526
cn-south-41,cn-east-22,43,906
cn-south-41,cn-east-23,40,896
cn-south-41,cn-east-24,43,518
cn-south-41,cn-east-25,52,762
cn-south-41,cn-east-26,24,589
cn-south-41,cn-east-27,41,714
cn-south-41,cn-east-28,28,744
cn-south-41,cn-east-29,20,796
cn-south-41,cn-east-30,13,611
cn-south-41,cn-east-31,73,542
cn-south-41,cn-east-32,96,918
cn-south-41,cn-east-33,58,862
cn-south-41,cn-east-34,25,570
cn-south-41,cn-east-35,14,816
cn-south-41,cn-east-36,62,776
cn-south-41,cn-east-37,74,818
cn-south-41,cn-east-38,44,783
cn-south-41,cn-east-39,49,929
cn-south-41,cn-east-40,44,903
cn-south-41,cn-east-41,25,761
cn-south-41,cn-east-42,71,546
cn-south-41,cn-east-43,86,592
cn-south-41,cn-east-44,85,575
cn-south-41,cn-east-45,46,894
cn-south-41,cn-east-46,19,618
cn-south-41,cn-east-47,76,918
cn-south-41,cn-east-48,91,871
cn-south-41,cn-east-49,57,658
cn-south-41,cn-east-50,15,665
cn-south-41,cn-east-51,26,900
cn-south-41,cn-east-52,84,931
cn-south-41,cn-east-53,67,983
cn-south-41,cn-east-54,100,664
cn-south-41,cn-east-55,14,680
cn-south-41,cn-east-56,18,804
cn-south-41,cn-east-57,47,728
cn-south-41,cn-east-58,32,752
cn-south-41,cn-east-59,35,725
cn-south-41,cn-east-60,68,895
cn-south-41,cn-east-61,15,953
cn-south-41,cn-east-62,90,571
cn-south-41,cn-east-63,20,822
cn-south-41,cn-east-64,91,567
cn-south-41,cn-east-65,26,952
cn-south-41,cn-east-66,52,799
cn-south-41,cn-east-67,48,917
cn-south-41,cn-east-68,30,878
cn-south-41,cn-east-69,47,681
cn-south-41,cn-east-70,36,956
cn-south-41,cn-east-71,86,917
cn-south-41,cn-east-72,59,851
cn-south-41,cn-east-73,51,873
cn-south-41,cn-east-74,40,901
cn-south-41,cn-east-75,77,959
cn-south-41,cn-east-76,35,699
cn-south-41,cn-east-77,93,730
cn-south-41,cn-east-78,84,871
cn-south-41,cn-east-79,25,958
cn-south-41,cn-east-80,96,630
cn-south-41,cn-east-81,65,721
cn-south-41,cn-east-82,95,636
cn-south-41,cn-east-83,67,580
cn-south-41,cn-east-84,65,968
cn-south-41,cn-east-85,84,832
cn-south-41,cn-east-86,37,829
cn-south-41,cn-east-87,64,847
cn-south-41,cn-east-88,88,597
cn-south-41,cn-east-89,33,883
cn-south-41,cn-east-90,30,956
cn-south-41,cn-east-91,72,869
cn-south-41,cn-east-92,43,941
cn-south-41,cn-east-93,67,781
cn-south-41,cn-east-94,93,681
cn-south-41,cn-east-95,13,881
cn-south-41,cn-east-96,49,561
cn-south-41,cn-east-97,98,552
cn-south-41,cn-east-98,47,682
cn-south-41,cn-east-99,31,837
cn-south-41,cn-southwest-0,78,763
cn-south-41,cn-southwest-1,98,952
cn-south-41,cn-southwest-2,50,844
cn-south-41,cn-southwest-3,91,641
cn-south-41,cn-southwest-4,15,795
cn-south-41,cn-southwest-5,45,869
cn-south-41,cn-southwest-6,82,927
cn-south-41,cn-southwest-7,55,779
cn-south-41,cn-southwest-8,62,523
cn-south-41,cn-southwest-9,33,661
cn-south-41,cn-southwest-10,45,741
cn-south-41,cn-southwest-11,20,967
cn-south-41,cn-southwest-12,29,593
cn-south-41,cn-southwest-13,23,880
cn-south-41,cn-southwest-14,23,510
cn-south-41,cn-southwest-15,64,797
cn-south-41,cn-southwest-16,77,640
cn-south-41,cn-southwest-17,48,796
cn-south-41,cn-southwest-18,36,849
cn-south-41,cn-southwest-19,19,728
cn-south-41,cn-southwest-20,13,530
cn-south-41,cn-southwest-21,74,529
cn-south-41,cn-southwest-22,33,771
cn-south-41,cn-southwest-23,18,732
cn-south-41,cn-southwest-24,98,982
cn-south-41,cn-southwest-25,100,517
cn-south-41,cn-southwest-26,20,989
cn-south-41,cn-southwest-27,18,533
cn-south-41,cn-southwest-28,40,857
cn-south-41,cn-southwest-29,46,975
cn-south-41,cn-southwest-30,75,880
cn-south-41,cn-southwest-31,10,942
cn-south-41,cn-southwest-32,73,858
cn-south-41,cn-southwest-33,39,750
cn-south-41,cn-southwest-34,19,745
cn-south-41,cn-southwest-35,41,675
cn-south-41,cn-southwest-36,49,766
cn-south-41,cn-southwest-37,38,700
cn-south-41,cn-southwest-38,98,660
cn-south-41,cn-southwest-39,15,596
cn-south-41,cn-southwest-40,70,764
cn-south-41,cn-southwest-41,75,794
cn-south-41,cn-southwest-42,57,577
cn-south-41,cn-southwest-43,33,574
cn-south-41,cn-southwest-44,86,687
cn-south-41,cn-southwest-45,48,513
cn-south-41,cn-southwest-46,56,848
cn-south-41,cn-southwest-47,80,728
cn-south-41,cn-southwest-48,15,694
cn-south-41,cn-southwest-49,99,635
cn-south-41,cn-southwest-50,70,700
cn-south-41,cn-southwest-51,88,641
cn-south-41,cn-southwest-52,100,998
cn-south-41,cn-southwest-53,86,700
cn-south-41,cn-southwest-54,43,526
cn-south-41,cn-southwest-55,98,625
cn-south-41,cn-southwest-56,56,942
cn-south-41,cn-southwest-57,46,785
cn-south-41,cn-southwest-58,44,782
cn-south-41,cn-southwest-59,34,980
cn-south-41,cn-southwest-60,60,978
cn-south-41,cn-southwest-61,24,965
cn-south-41,cn-southwest-62,33,1000
cn-south-41,cn-southwest-63,66,537
cn-south-41,cn-southwest-64,47,650
cn-south-41,cn-southwest-65,57,926
cn-south-41,cn-southwest-66,72,540
cn-south-41,cn-southwest-67,41,647
cn-south-41,cn-southwest-68,74,602
cn-south-41,cn-southwest-69,33,633
cn-south-41,cn-southwest-70,48,823
cn-south-41,cn-southwest-71,44,927
